Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Power,13,5,3.134863351821883,1.1139433523068367,-5.4430015068936495,-1.336270807379068
Priority,13,5,2.9489769114258264,1.1139433523068367,-4.078190285990314,-1.3889557859105883
Bidir,13,5,3.232702965270053,1.1139433523068367,-4.304578748385279,-1.0986833486876122
Gauss,10,4,2.817234730425498,1.0,-15.068032954093612,-1.9272570387019752
Power,10,4,2.9264967892732203,1.0,-5.460025664709807,-1.4615135988907486
Priority,10,4,2.779091203845499,1.0,-3.960127365715336,-1.6820537809828886
Bidir,10,4,3.0189500215009746,1.0,-4.326336892675129,-1.4980415783455332
Gauss,9,2,2.415529779157638,0.9542425094393248,-14.875408524143378,-2.275505594506992
Power,9,2,2.894500672456359,0.9542425094393248,-5.024120217537618,-1.6930060125117867
Priority,9,2,2.740625818543131,0.9542425094393248,-4.01537815242724,-1.787254729813185
Bidir,9,2,2.9271992125020683,0.9542425094393248,-4.593111654110008,-1.662488907977392
Gauss,16,6,3.456138196550292,1.2041199826559248,-14.699317265087696,-1.4091288666375368
Power,16,6,3.1222158782728267,1.2041199826559248,-5.4234327264946725,-1.2404753035437208
Priority,16,6,2.95960775330298,1.2041199826559248,-4.189542012274322,-1.3638861781292368
Bidir,16,6,3.1642970780826367,1.2041199826559248,-4.384378900619564,-1.1456414450798853
Gauss,14,5,3.243640325259741,1.146128035678238,-14.90343724774362,-1.7196079200454395
Power,14,5,3.1038281462804425,1.146128035678238,-5.495237069019293,-1.165377657255943
Priority,14,5,2.931857255351264,1.146128035678238,-4.1394095834671205,-1.3760850089246377
Bidir,14,5,3.1507783622995205,1.146128035678238,-4.177317938262633,-1.267478585509283
Gauss,7,4,2.4647449647018136,0.8450980400142568,-15.079528506799305,-2.4520168817714763
Power,7,4,2.682274042813355,0.8450980400142568,-5.42878802935953,-1.9789309468040133
Priority,7,4,2.5628025001283783,0.8450980400142568,-4.132391778745395,-2.079958935159476
Bidir,7,4,2.7693773260761385,0.8450980400142568,-4.20675260053898,-1.904100092261427
Gauss,4,5,1.915135906622012,0.6020599913279624,-15.109491730176746,-2.7224020461698086
Power,4,5,2.6344772701607315,0.6020599913279624,-4.963037239855622,-2.066598745598054
Priority,4,5,2.4951973183654577,0.6020599913279624,-4.163401493092196,-2.1914248393625364
Bidir,4,5,2.7065044222332766,0.6020599913279624,-4.112602471971618,-1.9969359950818304
Gauss,6,5,2.287801729930226,0.7781512503836436,-14.954589770191005,-2.4529854705487795
Power,6,5,2.666829861704301,0.7781512503836436,-5.404744956092888,-2.043837390012164
Priority,6,5,2.5397032389478253,0.7781512503836436,-4.287183914160341,-2.149406567515852
Bidir,6,5,2.7939067395426607,0.7781512503836436,-4.546295065353531,-1.8284507882610896
Gauss,7,2,2.353833829917952,0.8450980400142568,-14.289478033115952,-2.440131129328622
Power,7,2,2.8104245562391608,0.8450980400142568,-5.092293293019523,-1.868128102943588
Priority,7,2,2.7009508263874773,0.8450980400142568,-4.010615188378047,-1.902103713367836
Bidir,7,2,2.919824944635632,0.8450980400142568,-4.261722720550114,-1.7531113828575804
Gauss,15,4,3.324090307813389,1.1760912590556811,-14.950537226179806,-1.631026315143324
Power,15,4,3.0818511715174544,1.1760912590556811,-5.477514500014494,-1.306708441929945
Priority,15,4,2.915047894770073,1.1760912590556811,-4.077241499451203,-1.3950816843079863
Bidir,15,4,3.167415803058745,1.1760912590556811,-4.0364912295738735,-1.2280839072685092
Gauss,20,3,3.617555966401347,1.3010299956639813,-14.677267124344624,-1.2676185428974158
Power,20,3,3.23140586884273,1.3010299956639813,-5.474707799242141,-1.0701851568553349
Priority,20,3,3.035009249707062,1.3010299956639813,-4.0126125645153055,-1.2612739740148866
Bidir,20,3,3.263280914296621,1.3010299956639813,-4.211144400740846,-0.9983076671091696
Gauss,6,6,2.385606273598312,0.7781512503836436,-15.02517084447671,-2.4521634988627388
Power,6,6,2.6891608125969086,0.7781512503836436,-5.315426254707333,-2.021056162058171
Priority,6,6,2.5624911271770614,0.7781512503836436,-4.203069613632502,-2.0541296495503394
Bidir,6,6,2.745725225254488,0.7781512503836436,-4.417198985279373,-1.795950329325461
Gauss,10,2,2.691346764134822,1.0,-14.875408524143378,-2.1797726857052377
Power,10,2,3.001214325286179,1.0,-4.671364387519195,-1.5159489816456242
Priority,10,2,2.792951708250132,1.0,-3.970068196725968,-1.7283327631235936
Bidir,10,2,3.019199401055288,1.0,-4.056073555115081,-1.540474346475632
Gauss,15,2,3.066599214996692,1.1760912590556811,-14.847220786268371,-1.555496022004743
Power,15,2,3.1426814007697983,1.1760912590556811,-4.810664739970736,-1.1322856011228706
Priority,15,2,2.9496501800730344,1.1760912590556811,-3.8583404583301606,-1.1996894442939834
Bidir,15,2,3.133921940423772,1.1760912590556811,-4.23431090184786,-0.9748281998075652
Gauss,6,6,2.3528254412219733,0.7781512503836436,-14.933400471121065,-2.517558660057944
Power,6,6,2.622731965164719,0.7781512503836436,-5.294579715550663,-1.867746130956482
Priority,6,6,2.515211304327802,0.7781512503836436,-4.400154582991136,-2.0084061738789307
Bidir,6,6,2.7249581862877257,0.7781512503836436,-4.400154582991136,-1.8110714947931668
Gauss,5,6,2.189770956346874,0.6989700043360189,-15.17643851980736,-2.386349422175256
Power,5,6,2.7107940999303275,0.6989700043360189,-5.107858558030442,-1.838113930553064
Priority,5,6,2.610021024664145,0.6989700043360189,-4.341341650070838,-1.9437229109012883
Bidir,5,6,2.8370831508231857,0.6989700043360189,-4.341341650070838,-1.7247964894915702
Gauss,2,2,1.1760912590556811,0.3010299956639812,-16.255619765854984,-3.313668875607422
Power,2,2,2.0453229787866576,0.3010299956639812,-5.29070436029169,-2.74436795535779
Priority,2,2,1.9890046156985368,0.3010299956639812,-4.300513648637758,-2.796066850673538
Bidir,2,2,2.171726453653231,0.3010299956639812,-4.433921706757084,-2.635395950485351
Gauss,23,3,3.713698674068709,1.3617278360175928,-14.78031185189879,-0.8328071385972123
Power,23,3,3.3349430183425066,1.3617278360175928,-5.08130785073687,-0.6349811293208703
Priority,23,3,3.132120416694683,1.3617278360175928,-3.940806092679792,-0.848292595533622
Bidir,23,3,3.353297244073267,1.3617278360175928,-4.101684867410301,-0.6054320115579142
Gauss,15,2,3.082162794451467,1.1760912590556811,-14.259984571257435,-1.5489745399051296
Power,15,2,3.1349841492443984,1.1760912590556811,-4.786137576356354,-0.9944385934764928
Priority,15,2,2.931525670936103,1.1760912590556811,-3.88538964307164,-1.1909263433737496
Bidir,15,2,3.205925783519187,1.1760912590556811,-4.295434012034113,-0.9350489078306972
Gauss,16,2,3.144048533369237,1.2041199826559248,-15.015694952592831,-1.420741393723678
Power,16,2,3.11277252110537,1.2041199826559248,-5.394246266108829,-1.0180192010732827
