Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Priority,348,1,2.7154975445000376,0.9942476711109088,-4.044583129497554,-0.969803658397076
Bidir,348,1,2.856044849190137,1.041392685158225,-inf,-0.8126869652095217
Power,15,1,3.0681858617461617,1.1760912590556811,-5.12886212209776,-1.0861557522395024
Priority,15,1,2.627160952374776,0.8920946026904804,-4.157354486251542,-1.663876301990156
Bidir,15,1,2.8123785111541943,0.9761970853273751,-4.618032632636415,-1.5639985745206668
Power,29,1,3.2182728535714475,1.462397997898956,-5.336658361387391,-0.9362774947782392
Priority,29,1,2.706423465110868,0.987851110420405,-4.054741690319364,-1.3827425900199313
Bidir,29,1,2.853761130209012,0.9689657662600314,-4.086393174645842,-1.2237186992084146
Power,3,1,2.346352974450639,0.4771212547196624,-5.401511196905695,-2.6437493274320145
Priority,3,1,2.2624510897304293,0.4771212547196624,-4.638558234236559,-2.6174364797494505
Bidir,3,1,2.481442628502305,0.4771212547196624,-4.997281573876268,-2.436268688912093
Power,18,1,3.1215598441875008,1.255272505103306,-5.525542513983811,-1.2214403575698176
Priority,18,1,2.75549372841512,1.045757490560675,-4.12250868529898,-1.5044878026024675
Bidir,18,1,2.870501444747579,1.066946789630613,-4.3164989346806095,-1.4304131336004506
Power,70,1,3.226084115975824,1.5314789170422547,-5.131912133807655,-0.8118348378842173
Priority,70,1,2.682069828261038,0.9569150993006516,-4.065009656322729,-1.0790375509263443
Bidir,70,1,2.875013005768237,1.046841871852895,-4.39280040188649,-0.8655881992331649
Power,112,1,3.226084115975824,1.5314789170422547,-5.137837314676243,-0.7259986799980425
Priority,112,1,2.727473477944236,1.0154063310414003,-4.059893328735922,-1.0347615712828628
Bidir,112,1,2.833784374656479,1.0024060697658783,-4.316453368830904,-0.8945943949509954
Power,18,1,3.1215598441875008,1.255272505103306,-5.602465572383543,-1.0278387966431524
Priority,18,1,2.734399742520567,1.0118992232997075,-4.125393809641829,-1.4756486681158891
Bidir,18,1,2.839582784980374,0.964835582936749,-4.173745529183549,-1.4180489039987036
Power,348,1,3.226084115975824,1.5314789170422551,-5.152817401731396,-0.7955181787404157
Priority,348,1,2.712516788242271,0.9848824676352792,-4.022532201450288,-0.8450996967193893
Bidir,348,1,2.8253236052022808,1.08013260345304,-4.862674432297693,-0.5394741629944861
Power,11,1,2.9656719712201065,1.041392685158225,-5.354531664369194,-1.0732225651024798
Priority,11,1,2.6914833562044818,0.9317351684414736,-4.145018395353015,-1.1874097566901949
Bidir,11,1,2.86337694074837,1.0,-4.348422390357923,-1.3381163816488364
Power,96,1,3.226084115975824,1.5314789170422547,-5.126508106640806,-0.1346103258316507
Priority,96,1,2.6967203328440497,0.9751764162749678,-4.038868830388631,-0.5780742870204245
Bidir,96,1,2.898770875153837,1.0435805713064004,-4.290140894088919,-0.4847389215859305
Power,14,1,3.046495164334708,1.146128035678238,-5.355432929629573,-0.8757090507906216
Priority,14,1,2.673218448402215,0.9257539716278874,-4.0545806097426285,-1.4646775865344033
Bidir,14,1,2.81214908986946,0.9711432599775264,-4.626353393066865,-1.01086227383127
Power,27,1,3.2095150145426308,1.4313637641589874,-5.315341526115081,-0.3461617958522687
Priority,27,1,2.7360421930733048,1.042852499917268,-4.130776798350568,-0.7693767213803395
Bidir,27,1,2.806481462702627,0.9110589166632188,-4.176353610374617,-0.6593117869164175
Power,13,1,3.0224283711854865,1.1139433523068367,-5.474770881712235,-1.013832322925628
Priority,13,1,2.7346152198169267,1.0131614460579708,-4.102774930229665,-1.1071662349179738
Bidir,13,1,2.865058396167884,1.0290714479472585,-4.356685150592373,-1.0493031855010155
Power,10,1,2.931966114728173,1.0,-5.454672468289923,-1.17289310007315
Priority,10,1,2.7131544018372984,0.9731278535996988,-4.136753638800374,-1.1605884991227329
Bidir,10,1,2.8757555792580547,0.9912260756924948,-4.242420464451801,-1.1249246548698313
Power,74,1,3.226084115975824,1.5314789170422547,-5.320300309564542,-0.3161113619700261
Priority,74,1,2.7320585267056647,1.0177287669604316,-4.0742341139727785,-0.8026325920413308
Bidir,74,1,2.8099523099191,0.9582452518929988,-4.343268674036401,-0.7690188726196583
Power,39,1,3.226084115975824,1.5314789170422551,-5.135487940856764,-0.5351059832701721
Priority,39,1,2.685101658188825,0.9472936494839972,-4.039047349538475,-1.3184236514002092
Bidir,39,1,2.80701286511274,0.9610819339696302,-4.64254685191597,-1.077511192221993
Power,189,1,3.226084115975824,1.5314789170422551,-5.198557733688916,-0.7798067548498204
Priority,189,1,2.699204694685909,0.9708743747257816,-4.090832696115283,-0.9930321935726985
Bidir,189,1,2.9358611586116967,1.0445821326527402,-4.285402434707467,-0.5448844262724029
Power,310,1,3.226084115975824,1.5314789170422551,-5.2231772560599214,-0.4760076197826183
Priority,310,1,2.689939439267819,0.9478463042545284,-4.071068953141054,-0.8979958018240302
Bidir,310,1,2.7667454074850544,0.9059378298647696,-4.905242514798371,-0.7566438627157475
Power,178,1,3.226084115975824,1.5314789170422551,-5.123569283388839,-0.4751134244597386
Priority,178,1,2.692394318234914,0.9568430829698502,-4.013177141907041,-0.7866891925945737
Bidir,178,1,2.7346052386744257,0.8467716239038232,-4.261520609052532,-0.7622805671492018
Power,235,1,3.226084115975824,1.5314789170422551,-5.129738631966269,-0.4411576004684122
Priority,235,1,2.6749603910340563,0.9489941738829794,-4.1143073022519605,-0.8752278974475656
Bidir,235,1,2.813959458728879,1.0011721855480509,-4.418438167165912,-0.8703355944749438
Power,6,1,2.739572344450092,0.7781512503836436,-5.597220753336415,-1.7805688827026238
Priority,6,1,2.6263403673750423,0.7781512503836436,-4.643459573770585,-1.914996067251169
Bidir,6,1,2.823148059810694,0.7781512503836436,-4.686131853142292,-1.3492627364775314
Power,30,1,3.2214142378423385,1.4771212547196624,-5.35756779595568,-0.6321518944257166
Priority,30,1,2.7062055418819706,0.9867717342662448,-4.098291596527527,-1.12639465413754
Bidir,30,1,2.840921200198772,1.0156391343071751,-4.193797751190908,-1.2224708724114297
Power,5,1,2.667452952889954,0.6989700043360189,-5.682612966323813,-2.0157091701269465
Priority,5,1,2.564902672529205,0.6989700043360189,-4.590477175140452,-2.1228628879341964
Bidir,5,1,2.7724684030532805,0.6989700043360189,-4.654894207350555,-1.9840009565285408
Power,79,1,3.226084115975824,1.5314789170422547,-5.131406462674079,-0.6667673194957323
Priority,79,1,2.7134205351173417,1.0,-4.075273818571572,-0.7419171766813548
Bidir,79,1,2.842817185260646,1.0071785846271235,-4.574416040480363,-0.7384135594442772
Power,223,1,3.226084115975824,1.5314789170422551,-5.142872637322737,-0.3570134645370757
Priority,223,1,2.702500398020823,0.9746237028921848,-4.081517204445209,-1.0034267035727649
Bidir,223,1,2.827107192011593,1.0435215839403464,-4.401366335596804,-0.7257420067180551
Power,54,1,3.226084115975824,1.5314789170422551,-5.158047182955772,-0.5240424794917735
Priority,54,1,2.654451585890892,0.927223666708663,-4.075135416648383,-1.0928652242778136
Bidir,54,1,2.795721160597975,1.0049352176755124,-4.382577256092711,-0.8786957011873395
Power,281,1,3.226084115975824,1.5314789170422551,-5.120598883916516,-0.6752315746719539
Priority,281,1,2.67512684553772,0.9491331036608444,-4.084299476560441,-1.0414044893201977
Bidir,281,1,2.84004002699152,0.9542425094393244,-4.32745070719499,-0.8105524103230699
Power,3,1,2.459392487759231,0.4771212547196624,-5.289807854995255,-2.3073404393488355
Priority,3,1,2.383815365980431,0.4771212547196624,-4.467772404166865,-2.164399867247264
Bidir,3,1,2.5646660642520893,0.4771212547196624,-4.467772404166865,-2.184782558986151
Power,69,1,3.226084115975824,1.5314789170422547,-5.318356893416087,-0.7899951847745095
Priority,69,1,2.7056499320768443,0.9802559418042428,-4.0157046516638175,-0.9784360534741292
Bidir,69,1,2.7697464671794534,0.9060954971316688,-4.830811384172868,-0.759430457592405
Power,250,1,3.226084115975824,1.5314789170422551,-5.172626215772152,-0.4277137030693356
Priority,250,1,2.662885396517828,0.9314853585514088,-4.106553220472377,-0.6132506554820295
Bidir,250,1,2.7624960742723093,0.904554725250217,-4.764229985853327,-0.6273793092211011
Power,466,1,3.226084115975824,1.5314789170422551,-5.1774991948301015,-0.5094029456389845
Priority,466,1,2.7180644209266864,1.0022797662948986,-4.143981937167219,-0.7763493953761998
Bidir,466,1,2.8043726105862694,0.9045162427299754,-4.765697865902346,-0.6582776895790149
Power,63,1,3.226084115975824,1.5314789170422551,-5.2424429318186,-0.471572115535522
Priority,63,1,2.703905222011531,0.9678153166285988,-4.022529230131302,-1.0673320401173187
Bidir,63,1,2.8039251054371297,1.009814982293599,-4.592191269225707,-0.9248527591523252
Power,16,1,3.087781417809542,1.2041199826559248,-5.34063869254668,-1.0274327200396738
Priority,16,1,2.6831033487065983,0.9542425094393248,-4.045115875157826,-1.347088281775242
Bidir,16,1,2.8577846510602454,0.980571448161674,-4.654715406229245,-1.227989380500396
Power,501,1,3.226084115975824,1.5314789170422551,-5.200692843763629,-0.4575554182874825
Priority,501,1,2.710584959000457,0.9988556133512624,-4.062450132342237,-0.8375294636496657
Bidir,501,1,2.8217203353048257,1.042430426349485,-4.739854234902692,-0.8116811223117311
Power,87,1,3.226084115975824,1.5314789170422547,-5.189183024068975,-0.5765812851735242
Priority,87,1,2.689234842168707,0.973897197435795,-4.056588789189422,-0.9162553709209176
Bidir,87,1,2.787991505131025,0.90759048821862,-4.735690490022155,-0.7859232152499802
Power,3,1,2.459392487759231,0.4771212547196624,-5.238093096110108,-2.019721356192904
Priority,3,1,2.367355921026019,0.4771212547196624,-4.4338345907396,-2.051836865082376
Bidir,3,1,2.530199698203082,0.4771212547196624,-4.4338345907396,-1.93907258703482
Power,57,1,3.226084115975824,1.5314789170422551,-5.301433073098942,-0.5776845004548498
Priority,57,1,2.692721055059017,0.9444826721501688,-4.111778370767025,-1.1110184796239886
Bidir,57,1,2.800284924888281,0.8521313027454609,-4.522395342678108,-1.0111564540939475
Power,95,1,3.226084115975824,1.5314789170422547,-5.17771640024756,-0.5889961471098084
Priority,95,1,2.721398375521505,0.9987919478110318,-4.031717668124399,-0.8165084321342901
Bidir,95,1,2.8888812140288245,1.0821867561873502,-4.719341741504874,-0.766484049716188
Power,54,1,3.226084115975824,1.5314789170422551,-5.271384213474441,-0.6012812117236667
Priority,54,1,2.7012471720024585,0.9500865496681672,-4.066768673916165,-1.088936132085246
Bidir,54,1,2.795423147492269,0.8573324964312687,-4.422962950699467,-0.9914150636665928
Power,51,1,3.226084115975824,1.5314789170422551,-5.18555804138262,-0.6154769058622596
Priority,51,1,2.6909045540549665,0.9569912178674758,-4.063413076402006,-1.091720358454089
Bidir,51,1,2.706107903733649,0.7822678165784759,-4.424514840288015,-1.0835587028130451
Power,137,1,3.226084115975824,1.5314789170422551,-5.148602973589821,-0.5763942394948662
Priority,137,1,2.686128788798352,0.9529363596370414,-3.979732112674679,-0.9393966739730484
Bidir,137,1,2.7454335295433387,0.7801031389811659,-4.656882995741738,-0.8070881328540098
Power,43,1,3.226084115975824,1.5314789170422551,-5.278267019358726,-0.5513199994604063
Priority,43,1,2.705888137608405,0.9783761891560442,-4.078819117032156,-1.0642921850137164
Bidir,43,1,2.8354368948018585,0.9624369880545964,-4.641445347054528,-0.8956321341989435
Power,6,1,2.739572344450092,0.7781512503836436,-5.237151446322996,-1.6803690318597742
Priority,6,1,2.5877109650189114,0.7781512503836436,-4.383809494105351,-1.7700762294407522
Bidir,6,1,2.7596678446896306,0.7781512503836436,-4.757834721469277,-1.516996466475355
Power,203,1,3.226084115975824,1.5314789170422551,-5.220852139928975,-0.5542910838158348
Priority,203,1,2.695102876220301,0.9708743747257816,-4.023522998454303,-0.8558575570248991
Bidir,203,1,2.783401348352134,0.9568430829698502,-4.535094101566591,-0.945218124681862
Power,317,1,3.226084115975824,1.5314789170422551,-5.146884036014359,-0.697463365253258
Priority,317,1,2.699289892957134,0.9801230284193024,-4.035147767512446,-0.9973042321752864
Bidir,317,1,2.879925448804515,1.08013260345304,-4.856358460207128,-0.8096844148913492
Power,70,1,3.226084115975824,1.5314789170422547,-5.125070084153501,-0.7418914584417591
Priority,70,1,2.728150793243566,1.024622474908332,-4.146926522213813,-1.0570836048437586
Bidir,70,1,2.784676715836348,0.7781512503836437,-inf,-0.9724524653372894
Power,128,1,3.226084115975824,1.5314789170422551,-5.120955907052086,-0.7265715090255601
Priority,128,1,2.705840605982836,0.9670923959757752,-4.048725748269689,-1.0103094993480135
Bidir,128,1,2.7743788533146323,0.9594281768043436,-4.446802106685261,-0.9418504619569464
Power,47,1,3.226084115975824,1.5314789170422551,-5.310006382383077,-0.7152528437996525
Priority,47,1,2.6824029709668635,0.9416533821313045,-4.067704344757145,-1.3403596105526256
Bidir,47,1,2.810827560360785,0.7843115590884622,-4.656016609805045,-1.155133190624783
Power,42,1,3.226084115975824,1.5314789170422551,-5.289518083024023,-0.8631121683904537
Priority,42,1,2.685792904304715,0.9472936494839972,-4.030210033868094,-1.3219926963208115
Bidir,42,1,2.900413950335337,1.0110264042280437,-4.333159073557551,-1.1246155239079358
Power,23,1,3.1812717715594614,1.3617278360175928,-5.218813223241807,-1.0704262002694107
Priority,23,1,2.698365347806876,1.0,-4.140269915241765,-1.401425681961672
Bidir,23,1,2.9625957826829934,1.0565734553021526,-4.4448892527559005,-1.2785919990365688
Power,6,1,2.710117365111816,0.7781512503836436,-5.622977559374093,-1.9670317235043056
Priority,6,1,2.595496221825574,0.7781512503836436,-4.4222029974530725,-2.0281016246053047
Bidir,6,1,2.804480189105993,0.7781512503836436,-4.521634349484396,-1.8611756035748144
Power,8,1,2.835056101720116,0.9030899869919436,-5.650064875798724,-1.8232917817765213
Priority,8,1,2.693287157005656,0.9030899869919436,-4.31923939403513,-1.834986939920093
Bidir,8,1,2.886843093939807,0.9030899869919436,-4.378921001486048,-1.7464593899392786
Power,227,1,3.226084115975824,1.5314789170422551,-5.124520088796894,-0.787660950658051
Priority,227,1,2.69346550470719,0.9771053923988292,-4.034151768965831,-1.0179026519294962
Bidir,227,1,2.6754810832901983,0.7781512503836439,-5.234944435492531,-1.0437847042477908
Power,384,1,3.226084115975824,1.5314789170422551,-5.23865361657926,-0.6915454351931579
Priority,384,1,2.698192149606413,0.971666401356065,-4.1125148185551605,-1.00159584738861
Bidir,384,1,2.828897225193657,1.042430426349485,-4.756612041991354,-0.8414051543435553
Power,172,1,3.226084115975824,1.5314789170422551,-5.254046338172301,-0.7329286032063016
Priority,172,1,2.705216270704459,0.978340939411136,-4.091881286820671,-1.040565846573804
Bidir,172,1,2.811466309966659,1.0035071077416926,-4.256387396595566,-0.8757938325345518
Power,147,1,3.226084115975824,1.5314789170422551,-5.173320603717992,-0.7225780290061488
Priority,147,1,2.714488348201223,0.9856813025768794,-4.026629266691298,-1.0210159494551658
Bidir,147,1,2.7582775123139665,0.9030899869919432,-5.132545153110376,-0.920521581187909
Power,26,1,3.2038484637462346,1.414973347970818,-5.462780214440677,-0.8453244459258462
Priority,26,1,2.6946051989335684,0.9634245529773198,-4.036917545498566,-1.383741069252462
Bidir,26,1,2.824751456315648,0.9634245529773198,-4.316148651297583,-1.330350657590545
Power,166,1,3.226084115975824,1.5314789170422551,-5.1609471018154975,-0.7937893554659378
Priority,166,1,2.690028366382134,0.9632771929752604,-4.07141205188174,-1.03146502877586
Bidir,166,1,2.8305539917063727,1.0445821326527402,-4.2152178767454815,-0.896224496073807
Power,189,1,3.226084115975824,1.5314789170422551,-5.3498353750720895,-0.7197295501720213
Priority,189,1,2.732784839977179,1.0092900757702303,-4.0889917416082255,-0.9876328091186026
Bidir,189,1,2.89168810790368,1.0801582869139368,-4.708354523786419,-0.8564776517326179
Power,56,1,3.226084115975824,1.5314789170422551,-5.13132821981931,-0.7380548339017853
Priority,56,1,2.7005801097777686,0.9718057993614032,-4.066379072289223,-1.2967934172132982
Bidir,56,1,2.7062543527257312,0.7063519579586185,-4.470389715960643,-1.2995274840122293
Power,15,1,3.0681858617461617,1.1760912590556811,-5.543125718816791,-1.2614894560003875
Priority,15,1,2.73559889969818,1.0142404391146105,-4.103564545153002,-1.6051424298735886
Bidir,15,1,2.9361114316748544,1.061954844073114,-4.461804152824514,-1.437369957406285
Power,214,1,3.226084115975824,1.5314789170422551,-5.190226022955866,-0.7373365738984679
Priority,214,1,2.709499152221797,0.9856813025768794,-4.0474836472314255,-0.9878633287693256
Bidir,214,1,2.8119009304501703,1.0011721855480509,-4.628916751301153,-0.9010058943854188
Power,81,1,3.226084115975824,1.5314789170422547,-5.139996538682909,-0.7300850596715354
Priority,81,1,2.7130703258556395,0.9840269740235864,-4.018124615973113,-1.0593722775972716
Bidir,81,1,2.844062772582652,0.9595713429443918,-4.3092479664210215,-0.9074247719841244
Power,70,1,3.226084115975824,1.5314789170422547,-5.370822894913358,-0.7142569268796487
Priority,70,1,2.730647715020261,1.0154063310414003,-4.017918036316441,-1.0522710965668567
